pid,timestamp,STEP#count#weekdays_morning,STEP#count#weekdays_afternoon,STEP#count#weekdays_evening,STEP#count#weekdays_night,STEP#count#weekends_morning,STEP#count#weekends_afternoon,STEP#count#weekends_evening,STEP#count#weekends_night
411,2021-11-29,,,2846.0,,,,,
411,2021-11-30,1339.0,,,,,,,
411,2021-11-30,,1434.0,,,,,,
411,2021-11-30,,,2424.0,,,,,
411,2021-12-01,1609.0,,,,,,,
411,2021-12-01,,774.0,,,,,,
411,2021-12-01,,,1598.0,,,,,
411,2021-12-02,1591.0,,,,,,,
411,2021-12-02,,672.0,,,,,,
411,2021-12-02,,,2366.0,,,,,
411,2021-12-03,48.0,,,,,,,
411,2021-12-03,,2069.0,,,,,,
411,2021-12-03,,,243.0,,,,,
411,2021-12-03,,,,86.0,,,,
411,2021-12-04,,,,,1097.0,,,
411,2021-12-04,,,,,,2034.0,,
411,2021-12-04,,,,,,,93.0,
411,2021-12-04,,,,,,,,9.0
411,2021-12-05,,,,,207.0,,,
411,2021-12-05,,,,,,850.0,,
411,2021-12-05,,,,,,,74.0,
411,2021-12-06,1593.0,,,,,,,
411,2021-12-06,,527.0,,,,,,
411,2021-12-06,,,1375.0,,,,,
411,2021-12-07,1713.0,,,,,,,
417,2021-08-17,,7.0,,,,,,
417,2021-08-18,26.0,,,,,,,
417,2021-08-18,,4.0,,,,,,
417,2021-08-18,,,5.0,,,,,
417,2021-08-19,492.0,,,,,,,
417,2021-08-19,,1550.0,,,,,,
417,2021-08-19,,,6776.0,,,,,
417,2021-08-20,977.0,,,,,,,
417,2021-08-20,,2271.0,,,,,,
417,2021-08-20,,,7018.0,,,,,
417,2021-08-21,,,,,903.0,,,
417,2021-08-21,,,,,,2826.0,,
417,2021-08-21,,,,,,,38.0,
417,2021-08-22,,,,,,403.0,,
417,2021-08-23,,718.0,,,,,,
417,2021-08-23,,,13.0,,,,,
417,2021-08-24,,17.0,,,,,,
417,2021-08-24,,,34.0,,,,,
417,2021-08-25,1306.0,,,,,,,
417,2021-08-25,,286.0,,,,,,
417,2021-08-25,,,2737.0,,,,,
417,2021-08-26,,1673.0,,,,,,
417,2021-08-26,,,6495.0,,,,,
417,2021-08-27,455.0,,,,,,,
417,2021-08-27,,403.0,,,,,,
417,2021-08-28,,,,,,,3.0,
417,2021-08-29,,,,,,8.0,,
417,2021-08-29,,,,,,,1.0,
417,2021-08-30,614.0,,,,,,,
417,2021-08-30,,638.0,,,,,,
417,2021-08-30,,,4315.0,,,,,
417,2021-08-31,,1051.0,,,,,,
417,2021-08-31,,,1342.0,,,,,
417,2021-09-01,,987.0,,,,,,
417,2021-09-01,,,1373.0,,,,,
417,2021-09-02,812.0,,,,,,,
417,2021-09-02,,1744.0,,,,,,
417,2021-09-02,,,691.0,,,,,
417,2021-09-02,,,,11.0,,,,
417,2021-09-03,2264.0,,,,,,,
417,2021-09-03,,175.0,,,,,,
417,2021-09-03,,,100.0,,,,,
417,2021-09-03,,,,2.0,,,,
417,2021-09-04,,,,,214.0,,,
417,2021-09-04,,,,,,251.0,,
417,2021-09-04,,,,,,,5.0,
417,2021-09-05,,,,,541.0,,,
417,2021-09-05,,,,,,721.0,,
417,2021-09-06,,,1328.0,,,,,
417,2021-09-07,,897.0,,,,,,
417,2021-09-07,,,13.0,,,,,
417,2021-09-08,43.0,,,,,,,
417,2021-09-08,,998.0,,,,,,
417,2021-09-08,,,4729.0,,,,,
417,2021-09-09,982.0,,,,,,,
417,2021-09-09,,693.0,,,,,,
417,2021-09-09,,,12.0,,,,,
417,2021-09-10,1181.0,,,,,,,
417,2021-09-10,,841.0,,,,,,
417,2021-09-10,,,11.0,,,,,
417,2021-09-11,,,,,,2661.0,,
417,2021-09-11,,,,,,,1070.0,
417,2021-09-12,,,,,1492.0,,,
417,2021-09-12,,,,,,,1.0,
417,2021-09-12,,,,,,,,274.0
417,2021-09-13,,886.0,,,,,,
417,2021-09-14,,1535.0,,,,,,
417,2021-09-14,,,2440.0,,,,,
417,2021-09-16,,809.0,,,,,,
417,2021-09-16,,,11.0,,,,,
417,2021-09-17,1834.0,,,,,,,
417,2021-09-17,,2120.0,,,,,,
417,2021-09-17,,,,17.0,,,,
417,2021-09-22,,8.0,,,,,,
417,2021-09-23,1479.0,,,,,,,
417,2021-09-23,,1125.0,,,,,,
417,2021-09-24,273.0,,,,,,,
417,2021-09-24,,1202.0,,,,,,
417,2021-09-24,,,606.0,,,,,
417,2021-09-25,,,,,1080.0,,,
417,2021-09-25,,,,,,375.0,,
417,2021-09-25,,,,,,,23.0,
417,2021-09-25,,,,,,,,2.0
417,2021-09-26,,,,,31.0,,,
417,2021-09-26,,,,,,22.0,,
417,2021-09-27,,996.0,,,,,,
417,2021-09-27,,,5.0,,,,,
417,2021-09-28,505.0,,,,,,,
417,2021-09-28,,1020.0,,,,,,
417,2021-09-28,,,22.0,,,,,
417,2021-09-29,717.0,,,,,,,
417,2021-09-30,294.0,,,,,,,
417,2021-09-30,,,4.0,,,,,
417,2021-09-30,,,,7.0,,,,
417,2021-10-01,973.0,,,,,,,
417,2021-10-01,,490.0,,,,,,
417,2021-10-01,,,7.0,,,,,
417,2021-10-02,,,,,229.0,,,
417,2021-10-02,,,,,,1845.0,,
